"SONG_ID","TITLE","SP BEGINNER","SP NORMAL","SP HYPER","SP ANOTHER","SP LEGGENDARIA","DP NORMAL","DP HYPER","DP ANOTHER","DP LEGGENDARIA","SPB","SPN","SPH","SPA","SPL","DPN","DPH","DPA","DPL"
"220","NEBULA GRASPER","NULL","691","1029","1241","NULL","724","1029","1155","NULL","NULL","6","9","10","NULL","7","9","11","NULL"
"221","Raspberry♡Heart(English version)","NULL","531","797","932","NULL","524","772","901","NULL","NULL","5","8","9","NULL","6","8","10","NULL"
"222","RED ZONE","89","567","975","1184","1566","611","941","1232","1502","NULL","5","9","11","12","5","9","11","12"
"223","RESONATE 1794","NULL","469","745","951","NULL","469","744","NULL","NULL","NULL","5","10","11","NULL","4","11","NULL","NULL"
"224","Sphere","NULL","541","996","1111","NULL","522","897","1139","NULL","NULL","5","9","10","NULL","5","8","12","NULL"
"225","spiral galaxy","NULL","545","1061","1310","1910","564","1038","1139","2070","NULL","5","9","11","12","5","9","10","12"
"226","TEXTURE","NULL","292","494","594","NULL","294","430","593","NULL","NULL","3","5","6","NULL","3","4","7","NULL"
"227","The Hope of Tomorrow","NULL","536","874","992","NULL","535","855","989","NULL","NULL","5","8","10","NULL","6","9","10","NULL"
"228","ＵＬＴｉＭΛＴＥ","NULL","480","744","1006","NULL","451","736","NULL","NULL","NULL","5","7","9","NULL","4","7","NULL","NULL"
"229","太陽～T・A・I・Y・O～","NULL","419","725","880","NULL","419","725","NULL","NULL","NULL","4","8","9","NULL","4","8","NULL","NULL"
"230","ピアノ協奏曲第１番”蠍火”","NULL","422","1111","1414","NULL","473","1031","1730","NULL","NULL","5","11","12","NULL","5","10","12","NULL"
"231","Agnus Dei","NULL","466","850","1051","NULL","465","791","1051","NULL","NULL","5","9","10","NULL","5","8","11","NULL"
"232","alla turca con passione","NULL","409","829","1103","NULL","396","831","1057","NULL","NULL","5","8","10","NULL","4","8","10","NULL"
"233","Aurora","NULL","714","1100","1280","NULL","675","1043","1218","NULL","NULL","7","10","11","NULL","7","10","11","NULL"
"234","CaptivAte～浄化～","NULL","541","946","1243","NULL","540","936","1235","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"235","Catch Me","NULL","405","678","925","NULL","403","685","922","NULL","NULL","5","8","10","NULL","4","9","10","NULL"
"236","double thrash","NULL","527","1066","1206","NULL","527","1048","NULL","NULL","NULL","6","10","10","NULL","5","10","NULL","NULL"
"237","EDEN","NULL","660","969","1363","1637","640","733","1377","1647","NULL","6","9","10","11","7","8","10","11"
"238","EMPTY OF THE SKY","NULL","334","526","843","NULL","334","526","842","NULL","NULL","3","5","8","NULL","3","5","8","NULL"
"239","garden","NULL","440","773","1100","NULL","461","774","1396","NULL","NULL","4","7","10","NULL","4","7","12","NULL"
"240","Get’em up to R.A.V.E","NULL","599","892","1158","NULL","595","890","NULL","NULL","NULL","5","8","10","NULL","5","8","NULL","NULL"
"241","GREEN EYES","NULL","507","827","1123","NULL","494","828","1123","NULL","NULL","6","8","10","NULL","6","9","11","NULL"
"242","HAPPY☆ANGEL","332","555","782","1052","NULL","555","776","1073","NULL","NULL","5","7","10","NULL","6","7","10","NULL"
"243","I am","NULL","555","883","1096","NULL","611","883","NULL","NULL","NULL","5","8","10","NULL","5","8","NULL","NULL"
"244","in motion","NULL","432","545","661","NULL","432","545","661","NULL","NULL","5","6","7","NULL","5","6","8","NULL"
"245","INAZUMA","NULL","561","930","1368","2042","584","917","1554","1902","NULL","5","9","11","NULL","6","9","12","NULL"
"246","LESSON 5","NULL","654","949","1261","NULL","542","939","1471","NULL","NULL","5","8","9","NULL","5","7","11","NULL"
"247","Little Little Princess","NULL","558","1118","1420","1946","560","1171","1610","2035","NULL","5","10","11","12","5","10","11","12"
"248","MOON RACE","NULL","434","598","957","NULL","433","598","NULL","NULL","NULL","5","7","9","NULL","5","10","NULL","NULL"
"249","PATRIOTISM","NULL","390","679","929","NULL","386","679","NULL","NULL","NULL","4","7","9","NULL","3","7","NULL","NULL"
"250","PLASMA","NULL","479","848","1145","NULL","479","848","NULL","NULL","NULL","4","8","9","NULL","5","8","NULL","NULL"
"251","rage against usual","NULL","697","1060","1527","NULL","697","1081","1215","NULL","NULL","7","10","12","NULL","6","10","11","NULL"
"252","SCREAM SQUAD","NULL","609","869","1073","NULL","579","863","1072","NULL","NULL","7","10","12","NULL","6","10","12","NULL"
"253","Scripted Connection⇒ A mix","NULL","865","1155","1575","1749","1079","1269","1382","1816","NULL","7","10","12","12","8","10","11","12"
"254","Scripted Connection⇒ H mix","NULL","875","1059","1275","1466","879","1005","1366","1526","NULL","7","10","11","NULL","8","10","11","NULL"
"255","Scripted Connection⇒ N mix","NULL","674","858","1073","1247","661","909","1179","1349","NULL","6","8","10","NULL","6","9","10","NULL"
"256","SigSig","338","548","864","1309","NULL","552","884","1259","NULL","NULL","5","7","10","NULL","5","7","11","NULL"
"257","tant pis pour toi","NULL","385","676","862","NULL","385","676","NULL","NULL","NULL","5","8","10","NULL","4","9","NULL","NULL"
"258","Tizona d’El Cid","NULL","495","1000","1178","NULL","491","1000","NULL","NULL","NULL","5","9","10","NULL","5","10","NULL","NULL"
"259","Twelfth Style","NULL","630","778","1033","1684","707","976","1070","1748","NULL","6","7","10","12","6","9","9","12"
"260","Under the Sky","NULL","458","710","875","NULL","390","670","830","NULL","NULL","5","7","9","NULL","4","7","9","NULL"
"261","Votum stellarum","NULL","413","857","1017","NULL","413","965","NULL","NULL","NULL","4","9","10","NULL","4","11","NULL","NULL"
"262","Xepher","205","571","1135","1520","NULL","559","1089","1498","NULL","NULL","5","10","11","NULL","5","10","11","NULL"
"263","100% minimoo-G","NULL","474","871","903","NULL","474","871","1414","NULL","NULL","5","10","11","NULL","4","10","11","NULL"
"264","合体せよ！ストロングイェーガー！！ (Ryu☆ remix)","NULL","564","807","972","NULL","556","784","935","NULL","NULL","5","8","11","NULL","5","9","11","NULL"
"265","キャッシュレスは愛情消すティッシュ","NULL","409","689","1079","NULL","409","689","1075","NULL","NULL","4","8","10","NULL","4","8","10","NULL"
"266","月光","NULL","455","900","1246","NULL","440","922","1175","NULL","NULL","5","8","10","NULL","4","9","10","NULL"
"267","ヒマワリ","NULL","285","947","1042","NULL","396","856","943","NULL","NULL","3","9","10","NULL","4","8","9","NULL"
"268","冥","302","555","1111","2000","NULL","555","1104","2000","NULL","NULL","5","10","12","NULL","5","11","12","NULL"
"269","ラクエン","NULL","369","498","1034","NULL","368","723","1033","NULL","NULL","4","6","11","NULL","4","9","11","NULL"
"270","ALFARSHEAR 双神威に廻る夢","222","548","838","1049","NULL","548","838","1043","NULL","NULL","5","7","10","NULL","6","9","10","NULL"
"271","Apocalypse ～dirge of swans～","121","510","921","1214","NULL","480","981","1270","NULL","NULL","5","9","10","NULL","5","8","11","NULL"
"272","ay carumba!!!!","NULL","520","805","975","NULL","520","820","NULL","NULL","NULL","6","9","10","NULL","6","9","NULL","NULL"
"273","BALLAD THE FEATHERS","NULL","367","554","764","NULL","357","560","NULL","NULL","NULL","4","6","8","NULL","5","8","NULL","NULL"
"274","Bloody Tears(IIDX EDITION)","NULL","574","1012","1094","NULL","574","1009","1280","NULL","NULL","5","9","10","NULL","5","10","11","NULL"
"275","bluemoon","NULL","292","867","1174","NULL","473","961","1207","NULL","NULL","4","7","10","NULL","5","10","11","NULL"
"276","Concertino in Blue","198","460","915","1311","NULL","486","972","1425","NULL","NULL","5","10","12","NULL","5","10","12","NULL"
"277","CONTRACT","NULL","648","863","1056","1418","607","856","1050","1545","NULL","9","10","11","12","7","10","12","12"
"278","D.C.fish","NULL","513","998","1178","NULL","505","888","1228","NULL","NULL","5","9","11","NULL","5","8","11","NULL"
"279","DEEP ROAR","NULL","503","726","976","NULL","503","721","969","NULL","NULL","4","7","9","NULL","5","7","9","NULL"
"280","Double♡♡Loving Heart","NULL","292","671","909","NULL","393","730","1127","NULL","NULL","3","6","9","NULL","4","7","10","NULL"
"281","EURO-ROMANCE","NULL","497","933","1056","NULL","494","893","1363","NULL","NULL","5","8","10","NULL","5","8","11","NULL"
"282","Ganymede","NULL","571","884","1199","1356","612","951","1363","1391","NULL","6","10","11","12","8","11","12","12"
"283","Harmony and Lovely","NULL","457","902","1127","NULL","457","896","1122","NULL","NULL","4","8","11","NULL","5","9","11","NULL"
"284","Heavenly Sun (IIDX VERSION)","NULL","421","806","1060","1550","421","805","1060","1504","NULL","4","7","10","11","4","8","10","11"
"285","iFUTURELIST","NULL","354","585","854","NULL","352","573","NULL","NULL","NULL","4","6","8","NULL","4","6","NULL","NULL"
"286","INFERNO","NULL","601","828","1008","NULL","600","856","1175","NULL","NULL","5","7","9","NULL","5","7","10","NULL"
"287","Leaving...","NULL","396","714","1116","NULL","386","714","1024","NULL","NULL","4","8","10","NULL","4","7","10","NULL"
"288","Melody Life","NULL","397","673","933","NULL","399","643","NULL","NULL","NULL","4","6","9","NULL","4","6","NULL","NULL"
"289","MINT","NULL","524","917","1158","NULL","517","906","1163","NULL","NULL","6","10","11","NULL","5","10","12","NULL"
"290","MOON","NULL","436","1067","1118","NULL","436","1048","NULL","NULL","NULL","5","9","10","NULL","5","10","NULL","NULL"
"291","Parasite World","NULL","686","966","1194","NULL","703","985","1195","NULL","NULL","6","9","10","NULL","7","10","11","NULL"
"292","Power of Love","NULL","513","848","1077","NULL","512","861","1065","NULL","NULL","5","7","10","NULL","4","8","10","NULL"
"293","So Fabulous !!","NULL","556","784","1191","NULL","548","853","1214","NULL","NULL","5","8","10","NULL","5","9","11","NULL"
"294","Sun Field","NULL","287","777","1234","NULL","449","856","1158","NULL","NULL","3","8","11","NULL","5","9","11","NULL"
"295","The Dirty of Loudness","NULL","740","1154","1327","NULL","723","1122","1189","NULL","NULL","7","10","11","NULL","7","10","10","NULL"
"296","This is Love","NULL","473","910","1249","NULL","489","906","NULL","NULL","NULL","4","8","10","NULL","5","8","NULL","NULL"
"297","tripping contact","NULL","686","989","1360","NULL","725","1081","NULL","NULL","NULL","6","9","12","NULL","7","10","NULL","NULL"
"298","tripping contact(teranoid&MC Natsack Remix)","NULL","646","1020","1258","NULL","653","968","1367","NULL","NULL","6","10","11","NULL","7","10","12","NULL"
"299","TYPE MARS(G-Style Mix)","NULL","571","974","1237","NULL","576","990","NULL","NULL","NULL","5","9","11","NULL","6","10","NULL","NULL"
"300","Ubiquitous Fantastic Ride","NULL","325","628","835","NULL","337","615","792","NULL","NULL","4","7","8","NULL","3","8","9","NULL"
"301","waxing and wanding","NULL","658","997","1457","2000","647","966","1399","2000","NULL","7","10","11","12","7","10","11","12"
"302","Why did you go away","322","559","904","1166","NULL","552","901","1165","NULL","NULL","5","8","10","NULL","5","9","11","NULL"
"303","Winning Eleven9 Theme(IIDX EDITION)","NULL","420","730","868","NULL","420","730","NULL","NULL","NULL","4","7","9","NULL","4","7","NULL","NULL"
"304","wish","NULL","401","600","758","NULL","400","601","784","NULL","NULL","4","6","7","NULL","4","6","8","NULL"
"305","WISH(EUROBEAT MIX)","NULL","532","824","990","NULL","532","793","988","NULL","NULL","5","8","9","NULL","5","8","9","NULL"
"306","with you…","NULL","398","580","891","NULL","398","580","1324","NULL","NULL","4","6","9","NULL","4","7","11","NULL"
"307","Zenius -I- vanisher","NULL","493","790","1209","NULL","492","776","1207","NULL","NULL","5","7","10","NULL","5","8","11","NULL"
"308","カゴノトリ～弐式～","NULL","581","944","1325","NULL","581","978","1586","NULL","NULL","6","9","12","NULL","6","9","12","NULL"
"309","華蝶風雪","NULL","638","1064","1500","2014","626","1041","1481","2135","NULL","6","10","11","12","7","10","12","12"
"310","タシカナモノ","NULL","472","726","1026","NULL","470","797","1191","NULL","NULL","5","7","9","NULL","5","7","10","NULL"
"311","嘆きの樹","NULL","902","1281","2000","NULL","875","1281","2000","NULL","NULL","8","11","12","NULL","7","11","12","NULL"
"312","虹色","NULL","488","792","934","NULL","488","793","934","NULL","NULL","5","8","9","NULL","5","7","8","NULL"
"313","Air Bell","NULL","499","687","868","NULL","455","642","794","NULL","NULL","5","6","8","NULL","5","7","8","NULL"
"314","ANDROMEDA II","NULL","501","982","1255","NULL","534","1084","NULL","NULL","NULL","5","9","10","NULL","5","10","NULL","NULL"
"315","Blind Justice ～Torn souls, Hurt Faiths ～","NULL","679","1001","1245","NULL","618","950","1134","NULL","NULL","6","8","11","NULL","7","8","10","NULL"
"316","Candy Galy","NULL","800","1308","1798","NULL","642","863","1348","NULL","NULL","7","10","12","NULL","6","8","12","NULL"
"317","CaptivAte～誓い～","NULL","677","1017","1127","NULL","710","1078","1319","NULL","NULL","6","9","10","NULL","6","9","11","NULL"
"318","CaptivAte～裁き～","214","435","663","897","NULL","422","822","1110","NULL","NULL","6","8","9","NULL","5","9","11","NULL"
"319","CROSSROAD ～Left Story～","NULL","574","883","1097","NULL","575","857","1047","NULL","NULL","5","8","10","NULL","6","8","10","NULL"
"320","Cyber Force","NULL","637","980","1200","NULL","610","929","1081","NULL","NULL","5","9","10","NULL","6","8","8","NULL"
"321","Dreaming Sweetness","NULL","611","805","1073","NULL","609","795","1058","NULL","NULL","6","8","10","NULL","6","8","10","NULL"
"322","earth-like planet","NULL","394","675","1048","NULL","393","660","1018","NULL","NULL","4","7","10","NULL","4","6","9","NULL"
"323","Fascination MAXX","NULL","508","876","1313","NULL","475","825","1167","NULL","NULL","9","11","12","NULL","9","10","12","NULL"
"324","FIRE FIRE","287","616","927","1405","NULL","616","962","1162","NULL","NULL","7","10","12","NULL","7","9","11","NULL"
"325","four-leaf","NULL","386","642","867","NULL","386","642","NULL","NULL","NULL","4","6","8","NULL","4","8","NULL","NULL"
"326","GOLD RUSH","282","608","764","1199","NULL","601","851","1186","NULL","NULL","7","9","11","NULL","6","8","10","NULL"
"327","GRID KNIGHT","NULL","423","1012","1328","1744","813","1056","1396","1855","NULL","6","8","10","12","7","8","10","12"
"328","HALF MOON","NULL","387","742","953","NULL","387","742","NULL","NULL","NULL","4","8","10","NULL","4","7","NULL","NULL"
"329","heaven above","NULL","418","711","928","NULL","419","706","921","NULL","NULL","5","7","9","NULL","5","7","9","NULL"
"330","High School Love","204","438","788","1106","NULL","439","771","1123","NULL","NULL","4","6","9","NULL","5","7","9","NULL"
"331","INORI","NULL","701","1330","1614","NULL","699","1241","1730","NULL","NULL","6","10","11","NULL","6","9","12","NULL"
"332","KAMAITACHI","NULL","647","1039","1368","2000","1005","1335","1662","2000","NULL","6","9","11","12","8","10","12","12"
"333","LASER CRUSTER","NULL","732","1250","1644","NULL","696","1254","1721","NULL","NULL","7","11","12","NULL","7","11","12","NULL"
"334","Love Again...","NULL","293","400","538","NULL","396","533","NULL","NULL","NULL","3","4","5","NULL","4","5","NULL","NULL"
"335","METALLIC MIND","NULL","451","735","832","NULL","451","736","NULL","NULL","NULL","4","8","9","NULL","5","7","NULL","NULL"
"336","My Only Shining Star","NULL","590","716","957","NULL","574","721","920","NULL","NULL","5","7","9","NULL","6","7","9","NULL"
"337","never...","NULL","414","691","915","NULL","413","690","NULL","NULL","NULL","4","7","8","NULL","4","6","NULL","NULL"
"338","Play back hate you","NULL","408","876","1115","NULL","406","881","1117","NULL","NULL","4","8","9","NULL","6","8","10","NULL"
"339","Second Heaven","112","500","787","1069","NULL","500","704","1069","NULL","NULL","5","8","11","NULL","6","8","11","NULL"
"340","smile","NULL","744","1107","1464","NULL","766","1145","1628","NULL","NULL","7","9","11","NULL","7","9","12","NULL"
"341","snow storm","118","403","1173","1409","1709","407","1173","1750","NULL","NULL","4","9","10","12","4","10","12","NULL"
"342","STARS☆☆☆(Re-tuned by HΛL) - IIDX EDITION -","NULL","554","874","1081","NULL","554","875","NULL","NULL","NULL","5","8","9","NULL","5","7","NULL","NULL"
"343","the shadow","NULL","618","1084","1480","NULL","616","1095","1394","NULL","NULL","6","9","11","NULL","5","9","11","NULL"
"344","The Smile of You","NULL","472","658","815","NULL","523","697","904","NULL","NULL","4","7","8","NULL","4","6","7","NULL"
"345","TRANOID","NULL","414","929","1141","1546","449","947","1141","1563","NULL","5","10","11","12","6","10","12","12"
"346","VANESSA","NULL","591","938","1228","1771","588","938","1297","1633","NULL","8","11","12","12","7","11","12","12"
"347","Yabis Starlight","NULL","476","727","1139","NULL","497","731","NULL","NULL","NULL","5","8","10","NULL","5","8","NULL","NULL"
